Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
68,1.1333333333333333,0.0006564273,0.0,4430.086280099986,1153.8757200811376,1550.8386656547586,3122.4411712483598,0.02715632143098531,0.1434392444673737,7.866624017999895,-505.5335,26.290829,23.163048,18.997782,14.849905,11.456043,8.998308,7.174567,5.492755,3.5962944,1.4418349,-0.73491704,-2.5991137
69,1.15,0.0007056699,0.0,4667.508627479216,761.3191102753228,1913.7743667559323,3322.4352256698385,0.02715632143098531,0.1434392444673737,7.866624017999895,-508.8106,22.206219,20.469585,17.899185,14.866875,11.716896,8.685266,5.8797626,3.319857,1.0068864,-1.0175619,-2.6578612,-3.8018844
70,1.1666666666666667,0.0006904496,0.0,4660.624593858258,358.0746611175951,1584.2068404946356,3185.099927511342,0.02715632143098531,0.1434392444673737,7.866624017999895,-507.35538,24.036274,21.77467,18.718977,15.467579,12.317219,9.291023,6.3825445,3.74549,1.6402098,0.2048989,-0.700372,-1.4002817
71,1.1833333333333333,0.00059531647,0.0,4726.677216800392,412.0114988467523,1715.2226009470246,3146.951757136925,0.02715632143098531,0.1434392444673737,7.866624017999895,-507.39612,23.97879,21.608952,18.13623,14.116451,10.080363,6.41653,3.331603,0.8839461,-0.94771117,-2.2082648,-2.9521418,-3.266406
72,1.2,0.0005835821,0.0,5393.690530958008,331.2539780775042,1285.9871212395135,2627.5336198507234,0.02715632143098531,0.1434392444673737,7.866624017999895,-512.7232,16.84174,15.562745,13.618578,11.251042,8.729768,6.3035097,4.1606264,2.4066327,1.062468,0.08140659,-0.62199736,-1.13976
73,1.2166666666666666,0.00069186033,0.0,4754.156945165438,1076.7224858645886,2397.627525282538,3747.182486953258,0.02715632143098531,0.1434392444673737,7.866624017999895,-506.2649,25.483995,22.895233,19.238909,15.236641,11.493507,8.323723,5.725363,3.4973102,1.4242527,-0.57136714,-2.3850374,-3.805409
74,1.2333333333333334,0.00071529945,0.0,4691.160548454156,344.3438899455091,1585.612855310314,2951.9512056465232,0.02715632143098531,0.1434392444673737,7.866624017999895,-505.85535,26.234478,24.047138,20.746414,16.768127,12.583054,8.604949,5.1230288,2.2737603,0.054210782,-1.6331289,-2.921722,-3.9283814
75,1.25,0.0007405048,0.0,4700.038745813314,525.7266503036896,1652.9084241932794,2909.303789687259,0.02715632143098531,0.1434392444673737,7.866624017999895,-507.4275,23.882019,21.387833,17.808405,13.818992,10.058031,6.9629045,4.6940203,3.1620283,2.1319263,1.3509122,0.6464847,-0.037819624
76,1.2666666666666666,0.00064380956,0.0,4764.3995067169835,920.9214338766183,2503.517113445745,3552.254891939938,0.02715632143098531,0.1434392444673737,7.866624017999895,-509.00543,22.038658,20.591892,18.409422,15.774067,12.983304,10.292862,7.883215,5.853075,4.2327394,3.0045626,2.11942,1.5048698
77,1.2833333333333334,0.00063220644,0.0,4862.01477170277,449.0874345715722,1530.5223874036683,2945.694842476914,0.02715632143098531,0.1434392444673737,7.866624017999895,-508.76587,22.353437,20.825352,18.484165,15.600552,12.485963,9.442225,6.7163906,4.46943,2.7635968,1.5691286,0.7869885,0.2810636
78,1.3,0.00056995644,0.0,4908.578584805781,816.4204886521758,2026.7961910490499,3397.3046481185065,0.02715632143098531,0.1434392444673737,7.866624017999895,-507.25076,24.130264,21.642178,18.102879,14.210344,10.600506,7.668226,5.4914846,3.8770084,2.4977489,1.0605494,-0.56303465,-2.288558
79,1.3166666666666667,0.0005405474,0.0,5292.995093955154,724.1962836304584,1695.4508426364803,3155.4218279049173,0.02715632143098531,0.1434392444673737,7.866624017999895,-510.76096,19.366823,17.410694,14.5471115,11.2365055,7.922909,4.9488506,2.528779,0.7639638,-0.3338809,-0.8303647,-0.8632498,-0.62448096
80,1.3333333333333333,0.00061017857,0.0,5024.908984751279,1420.4181158356441,2751.877948211485,3805.781092555851,0.02715632143098531,0.1434392444673737,7.866624017999895,-510.3749,20.165459,18.905983,17.021204,14.761379,12.365288,10.00615,7.7738285,5.694717,3.7734346,2.031628,0.5228161,-0.68370295
81,1.35,0.00074168615,0.0,4864.028869129917,1123.6538716234725,2334.6219007227214,3712.096408585279,0.02715632143098531,0.1434392444673737,7.866624017999895,-508.11673,23.193512,21.503294,19.082584,16.346935,13.617994,11.034622,8.571329,6.1407614,3.7132034,1.3834285,-0.64914894,-2.1687522
82,1.3666666666666667,0.000705116,0.0,4617.704722341894,1217.8169640391998,2502.678662350405,3735.02194322193,0.02715632143098531,0.1434392444673737,7.866624017999895,-508.3194,22.746468,20.618692,17.588947,14.190155,10.844693,7.790365,5.12648,2.904808,1.1805437,-0.0021676589,-0.64948374,-0.82816076
83,1.3833333333333333,0.0007681785,0.0,5128.3362106945715,1244.7438404921927,2419.8727444871142,3638.479623825297,0.02715632143098531,0.1434392444673737,7.866624017999895,-511.50803,18.645008,17.597961,15.972898,13.932594,11.673315,9.399202,7.2968473,5.5136843,4.143342,3.2193637,2.7179499,2.5681562
84,1.4,0.0007578939,0.0,4896.114205099691,1385.5759071944985,2133.593553663502,3455.775221824021,0.02715632143098531,0.1434392444673737,7.866624017999895,-508.57623,22.558365,20.910542,18.542831,15.824527,13.024147,10.286217,7.7112503,5.44495,3.6819577,2.5692863,2.0893269,2.028155
